product_id,num__log_discounted_price,num__log_actual_price,num__discount_percentage,num__log_rating_count,num__log_review_length,cat__main_category_Accessories&Peripherals,cat__main_category_Cameras&Photography,cat__main_category_ExternalDevices&DataStorage,"cat__main_category_Headphones,Earbuds&Accessories","cat__main_category_Heating,Cooling&AirQuality",cat__main_category_HomeAudio,cat__main_category_HomeStorage&Organization,"cat__main_category_HomeTheater,TV&Video",cat__main_category_Kitchen&HomeAppliances,cat__main_category_Mobiles&Accessories,cat__main_category_NetworkingDevices,cat__main_category_OfficePaperProducts,cat__main_category_Other,cat__main_category_WearableTechnology,shap_value_num__log_discounted_price,shap_value_num__log_actual_price,shap_value_num__discount_percentage,shap_value_num__log_rating_count,shap_value_num__log_review_length,shap_value_cat__main_category_Accessories&Peripherals,shap_value_cat__main_category_Cameras&Photography,shap_value_cat__main_category_ExternalDevices&DataStorage,"shap_value_cat__main_category_Headphones,Earbuds&Accessories","shap_value_cat__main_category_Heating,Cooling&AirQuality",shap_value_cat__main_category_HomeAudio,shap_value_cat__main_category_HomeStorage&Organization,"shap_value_cat__main_category_HomeTheater,TV&Video",shap_value_cat__main_category_Kitchen&HomeAppliances,shap_value_cat__main_category_Mobiles&Accessories,shap_value_cat__main_category_NetworkingDevices,shap_value_cat__main_category_OfficePaperProducts,shap_value_cat__main_category_Other,shap_value_cat__main_category_WearableTechnology
B0989W6J2F,7.375255778009754,7.495541943884256,11.0,7.964850887447313,6.511745329644728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.007374097659194377,0.005936836163600674,0.01836170827024034,-0.024805577317310964,0.0030119066884799397,-0.012803217689797747,0.0,-0.00038888207665877417,0.012940331193385645,0.0018663242702314164,0.0001698010743712075,0.0006722329993499443,0.00125345602617017,-0.016899208291870308,0.0032651321832963733,-0.00015008336049504578,-0.0010724426311207935,-0.0031657843192806467,0.001158747069275705
B09VT6JKRP,5.298317366548036,6.907755278982137,80.0,6.054439346269371,6.20050917404269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020424389901309042,-0.0038217845802137164,-0.03436297133186599,0.0018728826791630127,-0.0011440010612568585,0.0555285390849167,0.0,-0.0003365513842436485,0.011847644707886502,0.008036017955892021,9.34730243170634e-05,0.0007303874476929195,0.001902154356939718,0.005868097257916816,0.00046848753787344323,-0.00010367048686021008,-0.0008142961908015423,-0.0011268120074237231,0.0011635541047144216
B06XPYRWV5,7.003065458786462,7.493317248862145,39.0,8.353497098745448,6.415096959171596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0026251700047578196,0.025969429829274304,0.033604173123312646,0.005035670994693646,0.0004019882800639607,-0.013993761306192027,0.0,-0.00041448664938798174,0.017083892700611614,0.002031308991572587,0.0002858865255257115,0.0007618175336392597,0.0008104672748595476,-0.01387140875813202,0.002257677451998461,-0.00015582633583107963,-0.000981649297173135,-0.0030838418976054526,0.0016056743788067252
B07966M8XH,7.377758908227872,8.006367567650246,47.0,7.911324018963353,6.142037405587356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032099969296541533,0.015931288934953044,0.014097073525190353,0.01570230290701147,-0.012173586022108794,-0.015236843323218636,0.0,-0.0004671238336595707,0.01983267252071528,0.001915625297697261,0.00011893474438693375,0.0009978597960434855,0.012926966858212836,0.002837933570554014,0.001981612776435213,-0.00013134993118001147,-0.0012245568033540622,-0.0026811528793768955,0.00138051011308562
B01LY9W8AF,6.90681483690508,7.1569563646156364,22.0,8.892199092039693,6.298949246855942,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022200972722203004,-0.004557725258491701,0.036840043885604246,-0.0015149702098278795,0.025251702679524896,-0.009326900544838281,0.0,-0.0005164780409540981,0.016786408579209818,0.0019478845049161464,0.0003909534605918452,-0.00823362960916711,0.000934371569310315,0.001244664823025232,0.005563537072448526,-0.0001225425249140244,-0.001358106191328261,-0.003189528075163253,0.0017980934731895103
B08RZ12GKR,5.375278407684165,6.214608098422191,57.0,4.804021044733257,6.129050210060545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02043066367128631,-0.021281928241078277,-0.003334913275175495,-0.06535137223007041,-0.0062101632866688305,-0.022516647332377033,0.0,-0.0007509515978745185,0.011610499919333961,0.002488053521956317,9.791244316147641e-05,0.0008831808110699058,-0.022558567087107805,-3.4048578527290372e-06,-0.0006349571801547427,-0.0001285950734745711,-0.0011796187839354388,-0.001975083804281894,0.0009418936034489889
B00GZLB57U,5.476463551931511,6.551080335043404,66.0,9.032767522204432,5.480638923341991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01716331421819632,0.019286460152943618,0.02588612078820006,0.011331616452807794,0.023706049428583356,0.02571247266547289,0.0,-0.0003575057946727611,0.023959201398247386,0.0023048132871917914,0.00017882689251564444,0.001396111799404025,0.0014535136776976287,0.002431872403394664,0.0027079940306430216,-2.3472289030905812e-05,-0.0012259424655348993,-0.0018950467981630936,0.001981806564872386
B09VCHLSJF,10.308952660644293,10.596634733096073,25.0,8.895492631451633,8.504715669905124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02195408177169156,0.04306918753063656,0.01434466420672834,0.00829022819219972,0.002528647072322201,-0.0035252962516096886,0.0,-0.0005964736879104748,0.02237772674008738,0.0006878285488346592,0.00010553626692853868,0.0006045412528328598,-0.005759824016568018,0.00010349805583246053,0.0021987413754686715,-0.00022580951335839927,-0.0007126331111066975,-8.474442569422535e-05,0.0010522809135727585
B0B4F2ZWL3,9.472704636443671,9.798127036878302,28.0,9.85214162518454,7.99699040583765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0058628044895158386,-0.00746731889914372,0.011458026097534458,-0.00012905275230878032,-0.0019144178637361619,-0.005789908110455144,0.0,-0.0008192754973424598,0.019899854601826517,0.0009332427004119381,8.499905175995082e-05,0.0005601582577219233,0.00041421606452786365,0.0017262280885188374,-0.034323879941221096,-0.00033151993760839106,-0.0006863145194074604,-0.0009246627500397154,0.0008590846578590571
B091KNVNS9,5.910796644040527,6.551080335043404,47.0,7.123672785204607,5.8888779583328805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004527993163646897,0.001173271072038915,0.006773621234897291,-0.0414389035248314,-0.005550776449526893,-0.002918063801917015,0.0,-0.0004724589572288096,0.010578733878792263,0.004836859674542211,0.00012860717470175587,0.0008708916156319901,0.0014339937941986137,-0.015502686473628274,0.0003890741587383673,-0.00012933155841892585,-0.001161950175301172,-0.0021632414239866195,0.0009406102891080082
B07YTNKVJQ,6.214608098422191,7.170119543449628,62.0,10.322592546348329,6.63200177739563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004534187977405964,0.022049357269861503,0.010399809864029521,0.06841713724439615,0.017073867705839803,0.02445471279002959,0.0,-0.0004378138948231936,0.022645831864792854,0.0021117259717721025,0.00039767753449268636,0.0007418124587275088,0.0010922566741646733,0.004527935103687923,0.008005191297415877,-0.00019868609757395461,-0.0007215844688471406,-0.0023131213246961125,0.002131983929866692
B09CMP1SC8,5.298317366548036,6.214608098422191,60.0,6.401917196727186,7.234177179749849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03074824418144999,-0.02091638928184693,-0.018204598884331062,-0.035182850330020304,0.007277416555734817,0.055424721053859684,0.0,-0.00029226952377939594,0.012641987665119814,0.00653375762180076,0.00010523587581701577,0.0006472478591604159,0.003392332844086923,0.0017742026822816115,0.0011398041932261548,-0.00013273010059492663,-0.0010900400031823665,-0.0012799322897626552,0.0009764708130387589
B07Y9PY6Y1,8.783549477153265,9.084890521258767,26.0,8.544419177669829,7.113956109566034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05184738084499259,0.05330808000624529,0.0783775993186282,0.05129563609545585,0.049083863359119274,-0.004338895010441775,0.0,-0.0005596471432363615,0.024023602526867763,0.001929961227288004,9.953099011909216e-05,0.0006269703456200659,0.0016043266707856673,-0.0034308516600867734,0.009632034106907668,-0.0001455679174978286,-0.0007701910028117709,0.00048231132168439215,0.0013461711777199526
B00J5DYCCA,7.24422751560335,7.544861068658458,26.0,8.99118884193151,5.963579343618446,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012675317490211455,-0.004942403186287265,0.026054952074046015,-0.010649558366567361,-0.07302987071394455,-0.01585974858578993,0.0,-0.00046651249809656295,0.014102583416970446,-0.0310174819342501,0.000152312854770571,0.0009162174246739596,-0.0013039260024379474,0.003275179718621075,0.00324893963887007,-0.00018368365505011752,-0.001740826923487475,-0.0036895120865665376,0.001720832662540488
B08WJ86PV2,5.703782474656201,6.898714534329988,70.0,7.805474625270857,6.7226297948554485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03728746712717111,0.03424782562389737,0.049076677209523044,0.030232508359767964,0.01899158279178664,0.03382626106031239,0.0,-0.0002841167477890849,0.0281513934864779,0.0032404095905076247,0.00026639081494067796,0.0008210896898526699,0.00214344002539292,0.003937678463262273,0.00425517737166956,-9.57493667374365e-05,-0.0009772061894182116,-0.0010273684095591306,0.0018693413418077397
B07KY3FNQP,6.1092475827643655,7.1631723908466425,65.0,11.427051622560924,8.642768014324304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006299644274986349,0.014634453744656639,0.013141867560188985,0.093510340070643,-0.005668394959066063,-0.006866011540259933,0.0,-0.00027173267735633997,-0.14896387177344877,0.0009790408829576337,0.0002002658578567207,0.00043997674685670063,0.0006071321161289233,0.0020205989528039934,0.0032136546722904315,-0.00017307444213656708,-0.000602093598281499,-0.0008006075999583118,0.0009871317658689805
B0B23LW7NV,6.907755278982137,7.972466015974565,66.0,8.959311617172437,7.408530566894626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0390657216024556,0.11207942017485038,0.05447416375514877,0.05831806473783217,0.10030735987660591,-0.005469175839825766,0.0,-0.00020575897942762822,0.032467499351187146,0.002611760526197031,0.00017605424160137772,0.0006911480837152339,0.001067419361352222,0.004516777717944933,0.024734321092691972,-0.0001205850463884417,-0.0009473058603180107,-0.0009176109371765051,0.0022993895248509945
B016XVRKZM,8.101677747454572,8.31898612539206,20.0,9.66675204770245,9.272375762895637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010968097755103372,-0.0254257524474815,0.008986882408207749,-0.032441670621337834,-0.05915440356118779,0.0073659948252316094,0.0,-0.0005884471605531871,0.01518533006659709,0.0010603405875735917,9.688832797110081e-05,0.0005219714739359916,0.0007052641072368714,0.002247039631183725,0.002229958014941076,-0.00046701082901563496,-0.0008553078153636307,-0.0006366840010741725,0.001049927197454963
B0B466C3G4,9.103979355984771,9.851720461714246,53.0,5.860786223465865,7.044905117129371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029073564441205235,0.0060112320556072515,-0.023987921963998814,-0.06885797217939399,-0.02165627876878716,-0.021863601513032335,0.0,-0.000711591438157484,0.010747729810536838,0.0013979507875046693,6.136443873401731e-05,0.0004998552966571879,-0.015147482718894024,-0.00022153453232022003,0.00043904119374929,-0.0001875110578839667,-0.0007485333923250437,-0.0016481261173612437,0.0006981713480490726
B098LCVYPW,5.857933154483459,6.907755278982137,65.0,6.2422232654551655,6.295266001439646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022451449996588053,0.004084182101214537,0.005466765845339978,-0.061909649836743484,0.027312302630452905,-0.015552241202676668,0.0,-0.00043495918362168595,0.011584651235607453,0.009988637197238859,0.00016029278980568052,0.0007704978028777987,-0.01199900266045006,0.0004148634013836272,0.0013787933754792904,-0.00011113309301435947,-0.0009341265156399459,-0.0015434712535352447,0.0010853225362370722
B07RCGTZ4M,8.738254576526122,9.210340371976184,38.0,8.175547596021026,7.786551806428712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01880285840947181,-0.0056165973904717245,0.018423842626798432,-0.01643530885223299,7.171652949182316e-05,-0.005468496343091829,0.0,-0.00055272571509704,0.0176029295072658,0.0011538208417186978,9.943999699316918e-05,0.000572129983920604,0.0010692237303010189,-0.017074958602242986,0.0035678855913283767,-0.00028926464321557435,-0.0007820709497900679,-0.001201534211577382,0.0007688595096988137
B099SD8PRP,6.363028103540465,6.994849985833071,47.0,8.155649270366002,6.190315405853148,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030425364416660158,0.02770693095168099,0.03909259546227986,0.013021556293097092,0.03172415410852409,0.029875403243786423,0.0,-0.00041012161600519905,0.02276275206822902,0.003008067064365605,0.00029389250019448807,0.0013483129913220181,0.001097096183220856,0.002181813667411916,0.003695385469181929,-3.727083734702319e-05,-0.0008728822902776301,-0.001742838979116641,0.001775007917021867
B097ZQTDVZ,5.991464547107982,6.802394763324311,56.0,6.068425588244111,6.993932975223189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021491490064800018,-0.03809853813960217,-0.0531720186790335,-0.23629468376049773,-0.09152535923698452,-0.05198351221886696,0.0,-0.0005532094842055813,0.010844859500066377,0.001228335794294253,0.00016571788699366153,0.000540379049925832,-0.057515409322513734,-0.0008780696309986524,-0.0007652100791165139,-0.0001453078619670123,-0.0012240331983775833,-0.002124395402643131,0.0010172732950013597
B0BDYW3RN3,7.595889917718538,8.160803920954665,43.0,11.116335852861406,5.817111159963204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0044804460680461485,-0.019907572913798504,0.02126898176400573,0.1132529015633918,-0.014505467113776831,-0.006258753430447541,0.0,-0.0006294076511403545,0.023084547003527404,0.00023125135456211865,8.416668279096485e-05,0.0005610761226853356,0.00020324079858255573,0.009795580425416119,0.005337656129267998,-0.00019025606452487408,-0.0006421024154406041,0.08427668071832159,0.0021737355025834406
B09HS1NDRQ,5.968707559985366,6.684611727667927,51.0,5.662960480135946,6.670766320845874,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007949903192638885,-0.0012469290061562787,-0.013390934405761072,-0.0800702825220651,-0.011460371685243444,-0.024124273216293658,0.0,-0.0007658540378906764,0.011390138899441809,0.006978538588446099,0.00015533974627032876,-0.008726942994835554,0.0027932919144222977,-0.0004036742306197993,7.832409624825232e-05,-0.0001611736003542319,-0.0010993793583475053,-0.002384916228475049,0.0010297758191882167
B005FYNT3G,5.66988092298052,6.478509642208569,56.0,12.441563652297273,5.278114659230517,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076818747974175495,0.01473466950294096,0.012911586324189556,0.09582485219361843,-0.018173348619457103,-0.005797469711542363,0.0,0.016164690089644863,0.023087072506314144,0.0009581048600375652,0.000253779201884754,0.0009176610573194921,0.00031975190780940464,0.007056886325444794,0.005722708295361372,-8.884186390787364e-05,-0.0008125216557527893,-0.002050249909516424,0.0022010527411475776
B08RP2L2NL,5.8522024797744745,6.907755278982137,65.0,7.022868086082641,6.535241271013659,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02621009818118182,-0.0028017313941381874,-0.02627693883914617,-0.1439506285332027,-0.0038612128181557638,-0.0104105169698596,0.0,-0.0003483364311978221,0.011107000265474199,0.005426818136911606,0.00014113212353549897,0.0006944939261302352,0.0008605325859389268,0.0007547097916540224,0.002085063989070477,-0.00011987626436166465,-0.0008670845188316889,-0.0015220198105089365,0.0009983539041422773
B00Y4ORQ46,6.61472560020376,6.679599185844383,6.0,9.532278933106054,8.056743774975313,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.034404708771035e-05,0.002652020659879781,0.03487747908424353,-0.019839722163014814,-0.009092401078669354,-0.006586460123362486,0.0,-0.0002853087648691144,-0.140040077471931,0.0013865062639524695,0.00015442271338542924,0.0004489544438547455,0.0009578383383632171,0.0012371085378981661,0.001927755735523533,-0.00023560878093121574,-0.0007511887516011484,-0.0009162642734008841,0.0008764366575633176
B0B97D658R,6.214608098422191,6.684611727667927,38.0,5.3612921657094255,6.893656354602635,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011065608467179118,-0.013240027662541252,0.008316477522894274,-0.12317646648050867,-0.024455915798607748,-0.024519334167125637,0.0,-0.0006032541877357289,0.010077786332549294,-0.08569278078357456,0.00015226299001369625,0.0005813940364168957,0.0016097692285256926,0.00026197530998615546,0.0011383001222566235,-0.00013513298821635545,-0.00099884110619314,-0.0022012186524807474,0.0009061660431325436
B0BCVJ3PVP,6.214608098422191,7.170119543449628,62.0,6.075346031088684,6.6039438246004725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009525437650008826,0.007613000864948844,-0.004916883788828272,-0.044515734301239715,0.01777368142873456,0.07775161738944007,0.0,-0.0003652675432385877,0.012589988588442793,0.009203793180931825,0.000160549548745621,0.0007058134349063039,0.002777071056625573,0.0009843581827590241,0.002055394847993739,-0.00012847692501964048,-0.0008163051182054914,-0.0014283507713116705,0.0011486006356426514
B08KHM9VBJ,7.649692623711514,8.086717920303906,35.0,9.32491827668362,6.82001636467413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.027567149962706025,-0.04786916202225257,-0.010164272432739381,-0.027867489137133817,-0.05311141048005084,-0.020232230274705217,0.0,-0.0006131132045993582,0.012863998324028215,0.0010917761409655214,0.00013903477462008597,0.0005785540916258469,0.00026444011280545964,0.0013730617334658745,0.00207263090997003,-0.010747151746909368,-0.0011741420326870865,-0.005194838303868892,0.0011340964541886934
B08H21B6V7,7.863266724009573,8.006367567650246,13.0,9.565704457114814,6.80128303447162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.01782544473229791,-0.003176547356561059,-0.011300022149516736,-0.0312588638602756,-0.037045896596901,-0.015971995386935306,0.0,-0.0005680943522020243,0.0136796943313675,0.001324449456296861,0.0001097529602702707,0.0005990064662182704,0.00032791124351206236,0.0003799907665234059,-0.026326178673189135,-0.00021578069747192784,-0.001052357931039296,-0.0033164503790612796,0.0010470488999271765
B098K3H92Z,6.396929655216146,6.802394763324311,33.0,11.4628629917588,9.313889247604742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0013016980844258797,0.009635369757015724,0.016043267317436403,0.10424772486498114,-0.007073435909405817,-0.007976813569257502,0.0,-0.0004225162457441911,0.018935321443423164,0.0009479682325036265,0.0005588550574611872,0.0005619703192496672,0.0007348180763074197,0.00458413856162224,0.007887484354141635,0.0032380549600929953,-0.000790421434212476,-0.00024252296308986841,0.0017357109190197662
B0B2CZTCL2,7.170119543449628,7.600902459542082,35.0,5.7430031878094825,7.349873704738337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.007779830408690031,-0.0032553187893063296,-0.004245988391776336,-0.10989915053898586,0.02635091369098518,-0.0215903580779559,0.0,-0.0007075859553879127,0.010734134658123366,0.005520279230258893,0.00011328289809171111,0.0005133055365877226,0.0040609461390704385,-0.012667991004054784,-0.0001059878092200961,-0.00021959143981803208,-0.0010192805191036314,-0.0018852444848744198,0.0010257189610274509
B0BCKJJN8R,8.1886891244442,8.89439598980643,51.0,6.849066282633458,7.663407664893479,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00037165599831496366,0.004562232933676569,-0.016449778994792722,-0.10438011244434164,0.012384684753924376,-0.01986857175666955,0.0,-0.0004794676759047434,0.01125091299880296,-0.044125191486091356,5.475234822370112e-05,0.0004593702426063828,0.001073435512225842,0.0015323499400983565,0.0005075779078470077,-0.0002623647707514465,-0.0007854105181468185,-0.0015435768160386941,0.0007780426714452915
B07W7Z6DVL,7.313220387090301,8.006367567650246,50.0,10.1370961536981,6.137727054086234,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012662268880667397,0.009724276423221455,-0.0016407987792626956,0.058169749261287505,-0.03433440140535822,-0.01294464583566878,0.0,-0.0007719578688556794,0.022025084591005,0.0006191384961130097,-0.013584330724697793,0.0009372218983480706,-9.139950736425817e-05,0.005009731431200635,0.0024701729949447326,-0.00024837278935592623,-0.0009660620160866529,-0.005036082470323891,0.00173720107821282
B07H3N8RJH,8.242756345714477,8.699681400989514,37.0,9.387314322443542,7.410951875583635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.002988932127482258,-0.022659825493610695,0.03791959925772972,0.031108169301878662,0.04944252397297532,-0.00611289813023177,0.0,-0.000591273939498933,0.019515466626617125,0.0007000715548929293,8.9184925891459e-05,0.0005791460574255325,0.0009718758209783118,-0.02833564569380542,0.0029755751098855397,-0.0003959750159992836,-0.0008000111000728793,-0.0008022913987224456,0.0012974179117009044
B01D5H8ZI8,5.438079308923196,6.39024066706535,62.0,9.460009002229748,7.398174092970465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005786584302986739,0.0055355513989343305,0.012027434828341938,0.05101587659592042,0.051785221496102166,-0.007809995765419444,0.0,-0.00026954520144499837,0.027258691161987373,0.0016174780575965997,0.0002694529708242044,0.0008643501962069422,-0.0012173877225723118,0.0037370548688340933,0.005561217620852404,-0.00016483650921145454,-0.0010131120106962044,-0.0014962064979772548,0.0017724446608917788
B078HRR1XV,8.102889134640868,8.45531778769815,30.0,9.513772754519197,6.870053411798126,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009694552829605527,0.008305575309641426,0.04556806961249094,0.034440285003656756,0.012808815335010876,0.038441920812038004,0.0,-0.0006303485331591219,0.021215559239790308,0.0013574926962610335,0.00011949476844165474,0.0006150195986265317,0.0011240327288396656,0.004461388268246083,0.006010925937589491,-0.0001270327970269136,-0.000811988040804863,-0.0013499991752905771,0.001681937588728033
B08J82K4GX,9.22029070282935,9.858019364488982,47.0,7.8724551500639794,8.1101268019411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.019143700130516663,0.008171720541722606,0.012090579427313059,0.023077261786093005,0.004450179507257417,-0.003717811868264107,0.0,-0.0004811918729683384,0.021767681508208625,0.0005493200341879856,8.004750998225063e-05,0.0005398468772182241,0.0017316287188441492,0.0023558027399121786,0.005157272210926749,-0.0001993428182322532,-0.0006956758751766756,0.013100588109955425,0.000823108871554723
B09DDCQFMT,7.170119543449628,7.600902459542082,35.0,6.3818160174060985,6.324358962381311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026770630118699047,-0.03503797700352152,-0.029485017453262118,-0.16612845344323432,-0.004943669246058562,-0.039025459288677664,0.0,-0.000542944185435772,0.009898178821313195,0.002951789088838268,0.0001199339036247693,0.0005514806206338108,-0.046746949978914924,-0.000625757280504331,0.00011460572801297531,-0.00018856147755286657,-0.0009613686267402954,-0.0022180137122632003,0.0010364271907019429
B09PLFJ7ZW,7.600902459542082,8.517193191416238,60.0,8.932212512329214,6.714170529909472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.02189901136473054,-0.0460626660908747,-0.01038526072021341,-0.028121436226792865,-0.03765728111815406,-0.012807166784332366,0.0,-0.0005934674118179828,0.01333517619757913,0.00057367056448129,6.441559409722686e-05,0.0006018794933333993,0.00015667025960283354,0.0014760454947827385,0.0008066975786641706,-0.00023162924684584142,-0.0012750487362791318,-0.004454872063652146,-0.026623496066458755
B07L3NDN24,6.214608098422191,6.684611727667927,38.0,8.816260208734581,6.326149473155099,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0056269038177561015,-0.013833006992354058,-0.012690709135204087,-0.0281329981572344,-0.006027790427324362,-0.011207774817594328,0.0,-0.0005361382255796343,0.015504975893709343,0.001760322962945793,-0.046241993133880895,0.0008619088213890791,0.0004680691618705168,0.0005554991791723296,0.002977538433333393,-0.00010729266417911277,-0.0016060061298776417,-0.003456053962581791,0.0015100787533447147
B09J4YQYX3,7.24422751560335,7.736743682453495,39.0,6.135564891081739,7.208600337960199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005900696102034999,0.010657989624305628,0.026546613239916042,-0.06347063434877782,0.03664522353516077,-0.017861633146094392,0.0,-0.0004584242292912677,0.01092966214986518,0.008126413622521795,0.00010329829412512481,0.0005379898470710032,0.005355778441444272,-0.008171504805795848,0.0008776525444409344,-0.00018747186579275876,-0.0009466636762954294,-0.0019286868171184324,0.001028855029726401
B00EDJJ7FS,8.080237416216702,8.574707097616844,39.0,10.589735991404917,8.655562860681009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0033096517546800895,-0.024351660910469947,0.02594840576974093,0.049723709074023646,0.03243963638917194,-0.0042908111681754235,0.0,-0.0009352521999971941,0.0161803206714103,0.0004046056004881393,0.00014916664455085992,0.0005050217345706188,0.0007664800097700209,-0.034387516823699116,0.004470309321914101,-0.0005553307686932385,-0.0006895767123205588,-0.0017164125594717917,0.001265230596472975
B09Q5SWVBJ,9.680344001221918,9.998797732340453,27.0,10.46024210819052,8.28045768658256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006799938488547923,0.007025439753051615,0.017424419648741606,0.034189419983013065,-0.004537427701143315,-0.004189985048869857,0.0,-0.0010865937126800418,0.01868547314486932,0.0005378542374819517,0.00012318161316215992,0.0005196465612971224,-0.0010614926599373576,0.00456718629327952,0.007606963648868259,-0.0004491978546138853,-0.0006053130951477214,-0.0006992541876388714,0.0010619120864430443
